Date Created [UTC]	: 2024-05-31 07:26:55
Author				: DHI
Source				: https://www.metocean-on-demand.com/
Point Name			: Generic Site A
Longitude [deg.E]	: 4.918762
Latitude [deg.N]	: 54.983196
Projection			: EPSG:4326
Dataset ID			: DWF23-HD-WRF
Water Depth [mMSL]	: 40.700000
Cell Size [m]		: 3554.800000
Start Date [UTC]	: 1979-01-01 01:00:00
End Date [UTC]		: 2023-09-30 23:30:00
Time Step [s]		: 1800.0
Fill Value			: -9999

datetime (ISO 8601) [UTC],Water Level (WL) [mMSL],Current Speed (CS) [m/s],Current Direction (CD) [\Deg.N-to],Water Level - Tide (WL_{Tide}) [mMSL],Current Speed - Tide (CS_{Tide}) [m/s],Current Direction - Tide (CD_{Tide}) [\Deg.N-to],Water Level - Residual (WL_{Residual}) [m],Current Speed - Residual (CS_{Residual}) [m/s],Current Direction - Residual (CD_{Residual}) [\Deg.N-to],Current Speed - Total at 5% of Water Column (CS_{5%}) [m/s],Current Speed - Tide at 5% of Water Column (CS_{Tide-5%}) [m/s],Current Speed - Residual at 5% of Water Column (CS_{Residual-5%}) [m/s],Current Speed - Total at 25% of Water Column (CS_{25%}) [m/s],Current Speed - Tide at 25% of Water Column (CS_{Tide-25%}) [m/s],Current Speed - Residual at 25% of Water Column (CS_{Residual-25%}) [m/s],Current Speed - Total at 50% of Water Column (CS_{50%}) [m/s],Current Speed - Tide at 50% of Water Column (CS_{Tide-50%}) [m/s],Current Speed - Residual at 50% of Water Column (CS_{Residual-50%}) [m/s],Current Speed - Total at 75% of Water Column (CS_{75%}) [m/s],Current Speed - Tide at 75% of Water Column (CS_{Tide-75%}) [m/s],Current Speed - Residual at 75% of Water Column (CS_{Residual-75%}) [m/s],Current Speed - Total at 100% of Water Column (CS_{100%}) [m/s],Current Speed - Tide at 100% of Water Column (CS_{Tide-100%}) [m/s],Current Speed - Residual at 100% of Water Column (CS_{Residual-100%}) [m/s]
1979-02-05 15:30:00,0.2,0.11,121.88,0.04,0.15,96.8,0.16,0.07,235.87,0.09,0.11,0.03,0.11,0.14,0.05,0.11,0.16,0.08,0.11,0.17,0.11,0.12,0.18,0.14
1979-02-05 16:00:00,0.17,0.08,138.94,0.03,0.12,99.22,0.14,0.08,236.96,0.06,0.08,0.03,0.08,0.11,0.06,0.08,0.12,0.09,0.09,0.13,0.12,0.1,0.14,0.15
1979-02-05 16:30:00,0.14,0.06,178.14,0.01,0.08,102.83,0.13,0.08,239.14,0.04,0.05,0.04,0.05,0.07,0.06,0.07,0.08,0.1,0.09,0.08,0.13,0.12,0.09,0.16
1979-02-05 17:00:00,0.13,0.07,224.71,-0.01,0.03,112.66,0.14,0.09,244.59,0.03,0.02,0.04,0.05,0.03,0.07,0.08,0.03,0.1,0.12,0.04,0.14,0.15,0.04,0.17
1979-02-05 17:30:00,0.12,0.1,247.86,-0.03,0.02,244.6,0.14,0.08,248.45,0.05,0.01,0.04,0.08,0.01,0.06,0.11,0.02,0.1,0.15,0.02,0.13,0.18,0.02,0.17
1979-02-05 18:00:00,0.11,0.13,257.93,-0.05,0.05,268.33,0.16,0.08,250.82,0.07,0.04,0.03,0.11,0.05,0.06,0.14,0.06,0.09,0.18,0.06,0.12,0.21,0.06,0.15
1979-02-05 18:30:00,0.1,0.15,261.95,-0.07,0.09,270.73,0.17,0.06,249.93,0.09,0.06,0.03,0.13,0.08,0.05,0.16,0.09,0.07,0.19,0.1,0.1,0.22,0.1,0.13
1979-02-05 19:00:00,0.08,0.16,262.63,-0.1,0.12,270.49,0.18,0.05,242.83,0.1,0.08,0.02,0.14,0.11,0.04,0.17,0.12,0.05,0.2,0.13,0.07,0.22,0.14,0.09
1979-02-05 19:30:00,0.06,0.17,261.28,-0.12,0.14,269.41,0.18,0.04,229.86,0.11,0.1,0.02,0.15,0.13,0.03,0.18,0.14,0.04,0.2,0.15,0.06,0.22,0.16,0.07
1979-02-05 20:00:00,0.05,0.18,258.74,-0.14,0.15,267.96,0.19,0.04,216.61,0.12,0.11,0.02,0.16,0.14,0.03,0.19,0.16,0.04,0.21,0.17,0.06,0.23,0.18,0.07
1979-02-05 20:30:00,0.03,0.19,255.19,-0.14,0.16,266.18,0.17,0.04,209.91,0.13,0.11,0.02,0.17,0.15,0.03,0.2,0.17,0.05,0.23,0.18,0.07,0.25,0.19,0.09
1979-02-05 21:00:00,0.04,0.19,250.65,-0.12,0.16,263.98,0.16,0.05,201.59,0.13,0.11,0.02,0.17,0.15,0.04,0.2,0.17,0.06,0.23,0.18,0.08,0.25,0.19,0.1
1979-02-05 21:30:00,0.07,0.18,245.82,-0.09,0.15,261.38,0.16,0.05,193.83,0.12,0.11,0.02,0.16,0.14,0.04,0.19,0.16,0.06,0.22,0.17,0.08,0.24,0.18,0.1
1979-02-05 22:00:00,0.11,0.17,241.01,-0.05,0.14,258.59,0.16,0.06,194.99,0.11,0.1,0.03,0.15,0.13,0.04,0.18,0.14,0.07,0.21,0.15,0.09,0.23,0.16,0.11
1979-02-05 22:30:00,0.18,0.15,236.31,-0,0.11,255.81,0.18,0.06,197.2,0.09,0.08,0.03,0.13,0.1,0.04,0.16,0.12,0.07,0.19,0.12,0.09,0.21,0.13,0.11
1979-02-05 23:00:00,0.25,0.11,230.66,0.05,0.08,252.4,0.2,0.05,194.97,0.07,0.05,0.02,0.1,0.07,0.04,0.12,0.08,0.06,0.14,0.08,0.08,0.16,0.09,0.09
1979-02-05 23:30:00,0.32,0.07,217.29,0.1,0.03,241.99,0.22,0.04,197.15,0.04,0.02,0.02,0.06,0.03,0.03,0.08,0.04,0.05,0.1,0.04,0.06,0.11,0.04,0.08
1979-02-06 00:00:00,0.36,0.04,169.81,0.14,0.02,117.88,0.22,0.03,198.72,0.02,0.01,0.01,0.03,0.02,0.02,0.04,0.02,0.04,0.06,0.02,0.05,0.07,0.02,0.06
1979-02-06 00:30:00,0.38,0.06,121.82,0.17,0.07,94.35,0.21,0.03,209.3,0.04,0.05,0.01,0.06,0.06,0.02,0.06,0.07,0.04,0.07,0.07,0.05,0.08,0.08,0.06
1979-02-06 01:00:00,0.38,0.09,108.69,0.19,0.11,92.35,0.19,0.04,226.58,0.07,0.08,0.02,0.09,0.1,0.03,0.09,0.12,0.04,0.09,0.12,0.06,0.1,0.13,0.07
1979-02-06 01:30:00,0.37,0.12,105.31,0.2,0.15,92.64,0.17,0.04,232.33,0.09,0.1,0.02,0.12,0.14,0.03,0.12,0.15,0.05,0.12,0.16,0.06,0.12,0.17,0.08
1979-02-06 02:00:00,0.35,0.13,104.64,0.19,0.17,93.27,0.16,0.05,244.52,0.1,0.12,0.02,0.13,0.16,0.04,0.13,0.18,0.06,0.13,0.19,0.08,0.12,0.2,0.1
1979-02-06 02:30:00,0.32,0.14,104.31,0.18,0.19,93.8,0.14,0.06,246.64,0.11,0.13,0.02,0.14,0.17,0.04,0.14,0.19,0.06,0.14,0.21,0.09,0.13,0.22,0.11
1979-02-06 03:00:00,0.28,0.12,103.77,0.16,0.19,94.21,0.12,0.07,258.1,0.1,0.13,0.03,0.12,0.17,0.05,0.12,0.19,0.08,0.11,0.21,0.11,0.09,0.22,0.14
1979-02-06 03:30:00,0.23,0.1,103.15,0.13,0.17,94.56,0.09,0.08,263.36,0.09,0.12,0.03,0.1,0.16,0.06,0.1,0.18,0.09,0.08,0.19,0.12,0.06,0.2,0.15
1979-02-06 04:00:00,0.18,0.07,103.59,0.11,0.15,94.78,0.07,0.08,267.21,0.07,0.11,0.04,0.08,0.14,0.06,0.06,0.16,0.09,0.04,0.17,0.13,0.03,0.17,0.16
1979-02-06 04:30:00,0.13,0.03,111.1,0.09,0.12,94.47,0.04,0.09,268.89,0.04,0.08,0.04,0.04,0.11,0.07,0.02,0.12,0.1,0.02,0.13,0.14,0.04,0.14,0.17
1979-02-06 05:00:00,0.1,0.02,261.19,0.07,0.08,92.56,0.03,0.1,270.24,0.01,0.06,0.04,0,0.07,0.07,0.03,0.08,0.11,0.07,0.09,0.15,0.1,0.09,0.19
1979-02-06 05:30:00,0.07,0.06,277.52,0.04,0.04,84.63,0.02,0.1,272.55,0.02,0.03,0.04,0.04,0.03,0.07,0.07,0.04,0.11,0.11,0.04,0.15,0.15,0.04,0.19
1979-02-06 06:00:00,0.06,0.1,282.42,0.02,0.01,351.2,0.04,0.1,276.73,0.05,0.01,0.04,0.08,0.01,0.07,0.12,0.01,0.11,0.15,0.01,0.15,0.19,0.01,0.19
1979-02-06 06:30:00,0.04,0.13,284.79,-0,0.04,291.23,0.04,0.09,281.88,0.07,0.03,0.04,0.11,0.04,0.07,0.15,0.04,0.1,0.18,0.05,0.14,0.22,0.05,0.18
1979-02-06 07:00:00,0.02,0.15,285.14,-0.03,0.07,283.25,0.05,0.08,286.92,0.09,0.05,0.03,0.13,0.07,0.06,0.17,0.08,0.09,0.2,0.08,0.12,0.24,0.08,0.15
1979-02-06 07:30:00,-0,0.17,283.73,-0.05,0.1,279.54,0.05,0.07,289.81,0.1,0.07,0.03,0.15,0.09,0.05,0.18,0.1,0.08,0.22,0.11,0.11,0.25,0.12,0.14
1979-02-06 08:00:00,-0.03,0.17,280.92,-0.08,0.12,277.44,0.05,0.05,290.25,0.11,0.09,0.02,0.15,0.12,0.04,0.18,0.13,0.05,0.21,0.14,0.07,0.23,0.15,0.09
1979-02-06 08:30:00,-0.06,0.18,277.24,-0.1,0.14,276.18,0.04,0.04,281.12,0.12,0.1,0.02,0.16,0.13,0.03,0.19,0.15,0.04,0.22,0.16,0.06,0.24,0.17,0.08
1979-02-06 09:00:00,-0.08,0.18,272.84,-0.11,0.15,275.11,0.02,0.03,261.12,0.12,0.11,0.01,0.16,0.14,0.02,0.19,0.16,0.03,0.21,0.17,0.05,0.23,0.18,0.06
1979-02-06 09:30:00,-0.08,0.18,268.01,-0.1,0.15,273.74,0.02,0.03,239.36,0.12,0.11,0.01,0.16,0.14,0.02,0.19,0.16,0.04,0.21,0.17,0.05,0.23,0.18,0.06
1979-02-06 10:00:00,-0.07,0.18,263.37,-0.08,0.15,271.91,0.01,0.04,231.59,0.12,0.1,0.02,0.16,0.14,0.03,0.19,0.15,0.05,0.22,0.16,0.06,0.24,0.17,0.08
1979-02-06 10:30:00,-0.03,0.16,259.77,-0.06,0.13,269.97,0.02,0.04,221.47,0.11,0.09,0.02,0.14,0.12,0.03,0.17,0.14,0.04,0.19,0.15,0.06,0.21,0.15,0.07
1979-02-06 11:00:00,0.01,0.14,258.11,-0.02,0.11,268.66,0.03,0.04,225.62,0.09,0.08,0.02,0.12,0.1,0.03,0.15,0.11,0.04,0.17,0.12,0.06,0.19,0.13,0.07
1979-02-06 11:30:00,0.06,0.11,259.39,0.02,0.08,268.95,0.04,0.03,236.68,0.07,0.06,0.02,0.1,0.07,0.03,0.12,0.08,0.04,0.14,0.09,0.05,0.15,0.09,0.07
1979-02-06 12:00:00,0.11,0.07,264.79,0.06,0.04,273.29,0.04,0.03,252.94,0.04,0.03,0.01,0.06,0.04,0.02,0.08,0.04,0.03,0.09,0.05,0.05,0.1,0.05,0.06
1979-02-06 12:30:00,0.15,0.02,284.51,0.1,0.01,19.27,0.05,0.02,266.27,0.01,0,0.01,0.02,0.01,0.02,0.02,0.01,0.03,0.03,0.01,0.03,0.04,0.01,0.04
1979-02-06 13:00:00,0.17,0.03,59.25,0.13,0.05,80.04,0.04,0.02,288.51,0.03,0.03,0.01,0.03,0.04,0.02,0.03,0.05,0.03,0.03,0.05,0.03,0.03,0.06,0.04
1979-02-06 13:30:00,0.17,0.06,76.33,0.15,0.09,85.45,0.02,0.03,283.45,0.05,0.06,0.01,0.06,0.08,0.02,0.06,0.09,0.04,0.05,0.1,0.05,0.05,0.1,0.06
1979-02-06 14:00:00,0.16,0.1,81.41,0.15,0.12,88.25,0.01,0.03,295.69,0.08,0.09,0.01,0.1,0.11,0.02,0.1,0.13,0.03,0.1,0.14,0.04,0.1,0.14,0.05
1979-02-06 14:30:00,0.14,0.12,84.07,0.14,0.15,89.91,-0,0.03,294.37,0.09,0.1,0.01,0.12,0.14,0.02,0.12,0.15,0.03,0.12,0.16,0.05,0.12,0.17,0.06
1979-02-06 15:00:00,0.11,0.13,85.41,0.12,0.16,90.8,-0.01,0.03,292.9,0.1,0.11,0.01,0.13,0.15,0.02,0.13,0.17,0.04,0.13,0.18,0.05,0.13,0.19,0.06
1979-02-06 15:30:00,0.07,0.12,85.76,0.1,0.16,91.2,-0.04,0.04,286.18,0.1,0.11,0.02,0.12,0.15,0.03,0.12,0.17,0.05,0.12,0.18,0.07,0.11,0.19,0.09
1979-02-06 16:00:00,0.03,0.11,85.32,0.09,0.15,91.33,-0.06,0.05,285.84,0.09,0.11,0.02,0.11,0.14,0.03,0.11,0.16,0.05,0.1,0.17,0.07,0.1,0.18,0.09
1979-02-06 16:30:00,-0,0.08,83.49,0.07,0.14,91.23,-0.07,0.06,281.95,0.07,0.1,0.03,0.08,0.13,0.04,0.08,0.14,0.07,0.07,0.15,0.09,0.05,0.16,0.11
1979-02-06 17:00:00,-0.03,0.05,78.66,0.05,0.11,90.59,-0.08,0.06,280.15,0.05,0.08,0.03,0.06,0.1,0.05,0.05,0.11,0.07,0.03,0.12,0.1,0.02,0.13,0.12
1979-02-06 17:30:00,-0.06,0.02,53.16,0.03,0.08,88.61,-0.1,0.06,279.14,0.03,0.06,0.03,0.03,0.07,0.05,0.02,0.08,0.07,0.02,0.09,0.1,0.04,0.09,0.12
1979-02-06 18:00:00,-0.09,0.03,304.47,0.01,0.04,82.75,-0.11,0.07,279.41,0.01,0.03,0.03,0.02,0.04,0.05,0.04,0.05,0.08,0.06,0.05,0.11,0.09,0.05,0.14
1979-02-06 18:30:00,-0.1,0.07,292.22,-0.01,0.01,45.35,-0.1,0.08,283.67,0.03,0.01,0.03,0.05,0.01,0.06,0.08,0.01,0.09,0.11,0.01,0.12,0.14,0.01,0.15
1979-02-06 19:00:00,-0.11,0.1,290,-0.03,0.03,290.98,-0.08,0.07,289.63,0.05,0.02,0.03,0.08,0.03,0.06,0.11,0.03,0.08,0.14,0.03,0.11,0.17,0.03,0.14
1979-02-06 19:30:00,-0.13,0.12,287.86,-0.05,0.06,278.78,-0.08,0.06,296.14,0.07,0.04,0.03,0.1,0.05,0.05,0.13,0.06,0.07,0.16,0.06,0.1,0.19,0.07,0.12
1979-02-06 20:00:00,-0.14,0.13,284.62,-0.07,0.09,274.48,-0.07,0.05,303.14,0.08,0.06,0.02,0.11,0.08,0.04,0.14,0.09,0.06,0.16,0.1,0.07,0.19,0.1,0.09
1979-02-06 20:30:00,-0.16,0.14,280.35,-0.09,0.11,272.27,-0.07,0.03,306.88,0.09,0.08,0.02,0.12,0.1,0.03,0.15,0.11,0.04,0.17,0.12,0.05,0.19,0.13,0.07
1979-02-06 21:00:00,-0.18,0.15,275.75,-0.11,0.13,270.81,-0.08,0.02,302.29,0.1,0.09,0.01,0.14,0.12,0.02,0.16,0.13,0.03,0.18,0.14,0.04,0.19,0.15,0.05
1979-02-06 21:30:00,-0.19,0.15,270.74,-0.11,0.14,269.25,-0.08,0.01,289.95,0.1,0.1,0,0.14,0.13,0.01,0.16,0.15,0.01,0.17,0.16,0.02,0.18,0.16,0.02
1979-02-06 22:00:00,-0.19,0.15,264.36,-0.1,0.14,267.02,-0.1,0.01,219.13,0.1,0.1,0,0.14,0.13,0.01,0.16,0.15,0.01,0.17,0.16,0.01,0.18,0.17,0.02
1979-02-06 22:30:00,-0.16,0.15,257.5,-0.07,0.14,263.96,-0.09,0.02,201.72,0.1,0.1,0.01,0.14,0.13,0.01,0.16,0.15,0.02,0.17,0.16,0.03,0.18,0.16,0.04
1979-02-06 23:00:00,-0.12,0.14,250.58,-0.04,0.13,260.31,-0.08,0.03,189.91,0.1,0.09,0.01,0.13,0.12,0.02,0.15,0.13,0.03,0.16,0.14,0.04,0.17,0.15,0.05
1979-02-06 23:30:00,-0.07,0.13,243.97,-0,0.11,256.4,-0.07,0.03,195.8,0.09,0.08,0.01,0.12,0.1,0.02,0.14,0.12,0.04,0.15,0.12,0.05,0.17,0.13,0.06
1979-02-07 00:00:00,-0,0.1,237.81,0.04,0.08,251.85,-0.04,0.03,189.15,0.07,0.06,0.01,0.09,0.08,0.02,0.11,0.09,0.03,0.12,0.09,0.04,0.13,0.1,0.05
1979-02-07 00:30:00,0.07,0.06,227.62,0.08,0.05,243.07,-0.01,0.02,177.68,0.04,0.04,0.01,0.05,0.05,0.01,0.06,0.05,0.02,0.07,0.06,0.03,0.08,0.06,0.03
1979-02-07 01:00:00,0.12,0.02,178.57,0.12,0.02,193.9,0,0.01,113.39,0.01,0.01,0,0.02,0.02,0,0.02,0.02,0.01,0.02,0.02,0.01,0.03,0.02,0.01
1979-02-07 01:30:00,0.15,0.05,109,0.15,0.04,109.5,-0,0.01,106.91,0.03,0.03,0,0.04,0.04,0.01,0.05,0.04,0.01,0.06,0.04,0.02,0.07,0.05,0.02
1979-02-07 02:00:00,0.16,0.08,97.85,0.17,0.08,97.81,-0.01,0,101.18,0.06,0.06,0,0.07,0.07,0,0.08,0.08,0,0.09,0.09,0,0.09,0.09,0
1979-02-07 02:30:00,0.16,0.11,95.25,0.18,0.11,94.75,-0.02,0,257.37,0.08,0.08,0,0.1,0.1,0,0.11,0.12,0,0.12,0.13,0,0.13,0.13,0.01
1979-02-07 03:00:00,0.14,0.13,93.64,0.17,0.14,93.51,-0.03,0.01,271.58,0.09,0.1,0,0.12,0.13,0.01,0.13,0.14,0.01,0.14,0.15,0.01,0.14,0.16,0.02
1979-02-07 03:30:00,0.11,0.13,91.52,0.16,0.15,92.8,-0.05,0.02,279.53,0.1,0.11,0.01,0.12,0.14,0.02,0.13,0.16,0.03,0.13,0.17,0.04,0.13,0.18,0.05
1979-02-07 04:00:00,0.08,0.13,88.72,0.14,0.16,92.29,-0.06,0.03,287.5,0.1,0.11,0.01,0.13,0.15,0.02,0.13,0.17,0.04,0.13,0.18,0.05,0.13,0.19,0.06
1979-02-07 04:30:00,0.05,0.12,85.39,0.12,0.15,91.86,-0.07,0.04,293.09,0.09,0.11,0.02,0.12,0.14,0.03,0.12,0.16,0.04,0.12,0.17,0.06,0.11,0.18,0.07
1979-02-07 05:00:00,0.02,0.1,81.55,0.1,0.14,91.24,-0.08,0.04,294.01,0.08,0.1,0.02,0.1,0.13,0.03,0.1,0.14,0.05,0.1,0.15,0.07,0.09,0.16,0.08
1979-02-07 05:30:00,-0.01,0.07,76.03,0.08,0.12,90,-0.09,0.05,289.64,0.06,0.08,0.02,0.07,0.11,0.04,0.07,0.12,0.06,0.06,0.13,0.08,0.05,0.13,0.1
1979-02-07 06:00:00,-0.04,0.04,62.76,0.06,0.09,87.51,-0.1,0.05,285.96,0.04,0.06,0.02,0.04,0.08,0.04,0.04,0.09,0.06,0.03,0.1,0.08,0.03,0.1,0.1
1979-02-07 06:30:00,-0.06,0.02,351.86,0.04,0.05,82.45,-0.1,0.06,282.37,0.02,0.04,0.03,0.02,0.05,0.04,0.02,0.06,0.07,0.04,0.06,0.09,0.06,0.06,0.11
1979-02-07 07:00:00,-0.07,0.05,300.62,0.02,0.02,66.97,-0.09,0.07,284.31,0.02,0.02,0.03,0.04,0.02,0.05,0.06,0.02,0.08,0.08,0.03,0.1,0.11,0.03,0.13
1979-02-07 07:30:00,-0.08,0.08,290.57,-0,0.01,306.03,-0.08,0.07,287.14,0.04,0.01,0.03,0.06,0.01,0.05,0.09,0.02,0.08,0.12,0.02,0.1,0.15,0.02,0.13
1979-02-07 08:00:00,-0.09,0.11,285.52,-0.02,0.05,278.95,-0.07,0.07,290.04,0.06,0.03,0.03,0.09,0.04,0.05,0.12,0.05,0.08,0.15,0.05,0.1,0.18,0.05,0.13
1979-02-07 08:30:00,-0.11,0.13,280.35,-0.04,0.08,274.24,-0.07,0.06,288.59,0.08,0.05,0.02,0.11,0.07,0.04,0.14,0.08,0.06,0.17,0.08,0.09,0.2,0.09,0.11
1979-02-07 09:00:00,-0.14,0.14,274.77,-0.06,0.1,273.02,-0.08,0.04,279.42,0.09,0.07,0.02,0.12,0.09,0.03,0.15,0.11,0.04,0.17,0.11,0.06,0.19,0.12,0.07
1979-02-07 09:30:00,-0.16,0.16,269.13,-0.08,0.12,272.66,-0.09,0.04,257.69,0.1,0.09,0.02,0.14,0.11,0.03,0.17,0.13,0.04,0.19,0.14,0.06,0.22,0.14,0.07
1979-02-07 10:00:00,-0.17,0.16,263.38,-0.08,0.14,271.9,-0.09,0.03,224.11,0.11,0.1,0.01,0.14,0.13,0.02,0.17,0.14,0.04,0.19,0.15,0.05,0.21,0.16,0.06
1979-02-07 10:30:00,-0.17,0.17,256.94,-0.08,0.14,270.06,-0.09,0.04,210.41,0.11,0.1,0.02,0.15,0.13,0.03,0.18,0.15,0.05,0.2,0.16,0.07,0.22,0.17,0.09
1979-02-07 11:00:00,-0.14,0.17,249.94,-0.07,0.14,267.07,-0.08,0.05,199.43,0.11,0.1,0.02,0.15,0.13,0.04,0.18,0.15,0.06,0.21,0.16,0.08,0.23,0.17,0.11
1979-02-07 11:30:00,-0.09,0.17,242.69,-0.04,0.13,263.44,-0.05,0.07,196.33,0.11,0.09,0.03,0.15,0.12,0.05,0.18,0.14,0.08,0.21,0.15,0.1,0.24,0.16,0.13
1979-02-07 12:00:00,-0.04,0.15,235.37,-0.01,0.12,259.86,-0.04,0.07,186.98,0.1,0.08,0.03,0.13,0.11,0.05,0.16,0.12,0.08,0.19,0.13,0.1,0.21,0.14,0.13
1979-02-07 12:30:00,0.03,0.12,227.3,0.03,0.09,256.55,-0.01,0.06,178.38,0.08,0.07,0.03,0.1,0.09,0.05,0.13,0.1,0.07,0.15,0.1,0.09,0.17,0.11,0.12
1979-02-07 13:00:00,0.1,0.09,213.8,0.08,0.06,252.21,0.02,0.06,173.59,0.05,0.04,0.03,0.08,0.05,0.04,0.1,0.06,0.07,0.12,0.07,0.09,0.14,0.07,0.11
1979-02-07 13:30:00,0.16,0.06,183.55,0.12,0.02,234.14,0.04,0.05,163.78,0.03,0.02,0.02,0.05,0.02,0.04,0.07,0.02,0.06,0.09,0.02,0.08,0.11,0.03,0.1
1979-02-07 14:00:00,0.19,0.07,146.11,0.15,0.02,107.35,0.04,0.05,162.9,0.04,0.02,0.02,0.06,0.02,0.04,0.08,0.03,0.06,0.1,0.03,0.08,0.12,0.03,0.1
1979-02-07 14:30:00,0.2,0.1,126.66,0.16,0.06,92.97,0.03,0.06,162.34,0.06,0.04,0.03,0.08,0.06,0.05,0.11,0.06,0.07,0.13,0.07,0.09,0.16,0.07,0.12
1979-02-07 15:00:00,0.19,0.12,117.86,0.17,0.1,90.06,0.02,0.06,169.65,0.08,0.07,0.03,0.11,0.09,0.04,0.13,0.1,0.07,0.15,0.11,0.09,0.17,0.11,0.11
1979-02-07 15:30:00,0.18,0.14,112.87,0.16,0.12,88.68,0.02,0.06,173.36,0.09,0.09,0.03,0.13,0.11,0.04,0.15,0.13,0.07,0.17,0.14,0.09,0.19,0.14,0.11
1979-02-07 16:00:00,0.17,0.15,108.99,0.14,0.14,87.62,0.02,0.05,178.71,0.1,0.1,0.02,0.14,0.13,0.04,0.16,0.15,0.06,0.18,0.16,0.09,0.19,0.16,0.11
1979-02-07 16:30:00,0.16,0.15,105.91,0.13,0.15,86.68,0.03,0.05,186.58,0.1,0.11,0.02,0.14,0.14,0.04,0.16,0.16,0.06,0.17,0.17,0.08,0.19,0.18,0.1
1979-02-07 17:00:00,0.15,0.14,103.92,0.11,0.15,85.78,0.04,0.05,197.48,0.1,0.11,0.02,0.13,0.14,0.04,0.15,0.16,0.05,0.16,0.17,0.07,0.17,0.18,0.09
1979-02-07 17:30:00,0.13,0.13,103.24,0.09,0.14,84.69,0.04,0.05,197.96,0.09,0.1,0.02,0.12,0.13,0.03,0.13,0.15,0.05,0.14,0.16,0.07,0.15,0.16,0.09
1979-02-07 18:00:00,0.12,0.11,104.27,0.07,0.12,82.94,0.05,0.04,200.2,0.08,0.09,0.02,0.1,0.11,0.03,0.11,0.13,0.05,0.12,0.14,0.07,0.13,0.14,0.09
1979-02-07 18:30:00,0.1,0.07,108.61,0.05,0.1,79.87,0.04,0.05,217.6,0.06,0.07,0.02,0.07,0.09,0.04,0.07,0.1,0.06,0.07,0.11,0.08,0.08,0.11,0.1
1979-02-07 19:00:00,0.09,0.04,123.56,0.03,0.07,74.16,0.05,0.05,219.22,0.03,0.05,0.02,0.04,0.06,0.04,0.04,0.07,0.06,0.05,0.08,0.08,0.06,0.08,0.1
1979-02-07 19:30:00,0.09,0.02,201.73,0.01,0.04,60.67,0.07,0.06,227.73,0.01,0.03,0.02,0.01,0.04,0.04,0.03,0.04,0.07,0.05,0.04,0.09,0.07,0.05,0.11
1979-02-07 20:00:00,0.08,0.05,250.79,-0.01,0.02,0.63,0.08,0.06,234.31,0.02,0.01,0.03,0.04,0.02,0.04,0.06,0.02,0.07,0.08,0.02,0.09,0.1,0.02,0.11
1979-02-07 20:30:00,0.08,0.08,258.85,-0.03,0.04,294.23,0.1,0.05,235.76,0.04,0.03,0.02,0.07,0.03,0.04,0.09,0.04,0.06,0.11,0.04,0.08,0.13,0.04,0.11
1979-02-07 21:00:00,0.07,0.1,259.54,-0.05,0.07,281.17,0.11,0.05,226.43,0.06,0.05,0.02,0.09,0.06,0.03,0.11,0.07,0.05,0.13,0.07,0.07,0.15,0.08,0.09
